CONTRACT_ADDRESS,APP_NAME,VERTICAL
0xe6079b606e2c6ea73511f1c22f31c2312e3610a3916908174b415147a37040d8,Kai Finance,DeFi
0xe610688d3e81c24553f1b9b29ea78ff78e225dfaecd2c01fa0818e8436f2df16,Kriya,DeFi
0xe625f9b22467751d9adccdb53f12faa64dbebb5343d2f9f52849b012d55809f5,ABEx Finance,DeFi
0xe66f07e2a8d9cf793da1e0bca98ff312b3ffba57228d97cf23a0613fddf31b65,NAVI Protocol,DeFi
0xe676e52c297863ceb7059aa63b631820cee73e5e04caadce01f4089f05e45a75,SpringSui,DeFi
0xe6b037ee4c4bdd67639ec090eb2fe47fd0a363106e66caf612e89f493d9001dc,BOBER Battle,
0xe6b5f9a1171aeab002559a011233a71df98b0654c09e9c5d00881ceb2896007e,Capybara on Sui,Gaming
0xe6f1067f08b00754c97778e483e750f987899e9428235db27040ba2e1b0a632f,DoubleUp,Gambling
0xe703a80b36b1fe7650fd7e7c6d6c78dc92c84de2007bb0d87c8e7fcc594b97f3,Aftermath Finance,DeFi
0xe71e8e0a201c95c07e62afd6ce58fbaf63d9755a78d06d3bd33b178a2b9a7bf9,SEED Combinator,
0xe730754cf051a982092ce1dbea5aabf3a89d9de80dd5d7e218772c82a5fbb8b3,JerryOnSui,
0xe7316d9d91ee1069746446b3aed66745bf1db66bffd84f6044b4d94eb01e5dd6,Aftermath Finance,DeFi
0xe732199cab8936bfc574a5ac14d5752df6a2a09581378c113e3fb3406eec8b6e,FlowX Finance,DeFi
0xe74104c66dd9f16b3096db2cc00300e556aa92edc871be4bc052b5dfb80db239,Full Sail,DeFi
0xe7424d8927b8c561ab966fde8779ede046ad723d62813246511ea8ae89abae55,FlowX Finance,DeFi
0xe74481697f432ddee8dd6f9bd13b9d0297a5b63d55f3db25c4d3b5d34dad85b7,Bluefin,DeFi
0xe74bb5b5ea7a1248f6ab5a00f45885932ebc792f1a38fcc2359de7193f5b8cde,Nemo Protocol,DeFi
0xe75de1e992184dc0d79fa721b0b854a58df70f0abf1d0b4ded1ffa51c350154b,DeLoreanlabs,Commerce
0xe7b78ea5c50c3a024e3d443510fc6b1bd92f6c3112318f04fedb3ff1c04db068,Sealion,
0xe7bd51eb3347935fc5b61786568029ecc7f5b0f5fa5f64b342d55bf5e01bcf0f,Aquarium,Gaming
0xe7d1887b231e909b719d6647074d041d0bd493ccb3bc35bcedb30144772f4274,Aftermath Finance,DeFi
0xe7dbb371a9595631f7964b7ece42255ad0e738cc85fe6da26c7221b220f01af6,Scallop,DeFi
0xe7e34f69536bacd5cfbefb01e1050a1ffa1af28b5fa1e09df9a1852aa66a1e1f,Typus Finance,DeFi
0xe7e651e4974fe367aa2837712d68081efb299c470242a15e2b9c26ea326159ec,Sudo,DeFi
0xe7eddf0041f423643fd8ee2a01eba4462b1b438e88bf99653b6337f102bb3e02,Bucket Protocol,DeFi
0xe7fcac4e010555f2631c6202a02689ad6f4fdacb8848fc534951c1d869ad2933,SEED Combinator,
0x1993745998837464e81f88c00142396c41811f8002c675d7c191077a0580433f,ZO,DeFi
0x19942044a0c3983a20b1436c27b0c867aff6252f650fb7eb8181aff411e2d5d5,Weiss Finance,DeFi
0x199b86d922382421c4c7d45c98690b56e99b8d8e0cc28544b099c97d707cf2da,DegenHive,DeFi
0x19db7e7abed5db245a4c2056e97f0d21c911dd8609980b985d90b9332995105b,Pawtato Finance,DeFi
0x19e12e081e4cf1bb6a3ca53bc9b02ca6b7042426e79a51565291956db7d002e1,Typus Finance,DeFi
0x1a0c62ff0ed9197e2438eea39131ccc4ae8d28257af254917bd60dda320cc7c7,Typus Finance,DeFi
0x1a22b26f139b34c9de9718cf7e53159b2b939ec8f46f4c040776b7a3d580dd28,AlphaFi,DeFi
0x1a3c42ded7b75cdf4ebc7c7b7da9d1e1db49f16fcdca934fac003f35f39ecad9,Turbos Finance,DeFi
0x1a44abdcd5a89107c73abd8a7344d7787221cb31a255ef366babddd5474ae207,Rockee AI,
0x1a83ac36724ff648d56ce902654e645ed82cb6898c79cdfc5bd06f30880ed438,Aftermath Finance,DeFi
0x1a8f4bc33f8ef7fbc851f156857aa65d397a6a6fd27a7ac2ca717b51f2fd9489,Alkimi,Commerce
0x1a9b4b6b49fd43ddb98ff6dc2195b33555b108316a65d646085a3dae9edda43d,Typus Finance,DeFi
0x1aa069af9b529ab6cd96c3b3e691af47d3a8cfa69cd9320f78cf32b0987e06f8,Typus Finance,DeFi
0x1ab8489629df18fe8d6727289c9ca62e39109c169eb47e524430a0744123f274,AlphaFi,DeFi
0x1ac7aacf8479f86464df1141db1662cf8622e6a138fa8e5fd4499eec14a07151,AlphaFi,DeFi
0x1ac8ab4a7d2ce7cfeac399aeab169fdeb29435d228bef693325ffd1d6098bfb8,BIRDS,GameFi
0x1ad57e9072d2065202d7ce47c9ade84f0f941228d7b495cd7ba4c94dc8d596cd,Scallop,DeFi
0x1ade636df344cc669d3ec43964bff92ecdd6e02a3f7787349b38047bd320c094,Scallop,DeFi
0x1af9488e74002893fd3a0bb3e0a66de7ba44684e8e06adc02438f4b15c52d98c,Chop Sui,Memecoin
0x1b089c63a8cfe583ba10a11258d5e83960e76a4c64adb37538cd2ac1546651af,Mole,DeFi
0x1b212914c172cb04e366c6e045d984a9f9b05e161f854b2e9d398a4ab0e5101e,BlueMove,NFT Apps
0x1b55d504f53203d203f133a6dfe48d0c9e3fb2930d377c54fe9267e4f44ee221,Kriya,DeFi
0x1b56015b0e1a49d29c7dd95f9f017c198a59e60d09a97031e394fd0292811375,Red Ocean,
0x1b79c07dff0026bdb2028bed226a5ddfa45bffa4d04f0cd4b0db6388087f35c9,Alkimi,Commerce
0x1ba8029641e5511d284adcdbda5498ba0987bf75d8e58fac9d7e8b0d39184be7,Cubic,Gaming
0x1bd087374bc5110ff461487dd8404ce940df9df94ab0c14f487bdb0161f2f364,BIRDS,GameFi
0x1bf06796f56e9b39f928471f02e0de2867f76759754c53229cd362b2214e84da,MIST,Utility
0x1c2740b75e06bf7bcee49d6df216f8a069c00e86173a021da712c37de2eb84af,Bucket Protocol,DeFi
0x1c2af95e845df26d65c22522392f52d933a713e8553709fd0a465cf27189c3b3,Kriya,DeFi
0x1c3de8ab70e98fadd2c46b98bd617908c41ae0d13f11d6fec158153d0e127279,Gommies,NFT
0x1c53e2304b957a2dc6facccc53d2dd3c2e08066614ea05a5c0af14d72ac496e3,Balanced,DeFi
0x1c546375729ff951aae57fbd4711168f5d321df22e00a86f6d9bdf6317baf9f0,GiroSwap,DeFi
0x1c7fa651297f281bfacdddd155d3bd6e4de19fbd51d1642c29ac8fc666029424,Typus Finance,DeFi
0x1c950beb919eaa83e1ad82df28ed2310c20ea77b426fd7c68e531c28e1a26564,Wave Wallet,Gaming
0x1cb7b329ad70808d67401b84aac86823f9e0a117b3f10758cf474a19a6b966f4,Magma Finance,DeFi
0x1cbee84d33577823d93e6e05886df33d517323e889e9d449180881845464181b,Typus Finance,DeFi
0x1cd85ea1d3a9320a45312fab5649c97121f9d7f441a1ffcd026506c853442249,Scallop,DeFi
0x1cf4ac2d33f75423af5be4dfda43198fd7189d8794642e50759675682b8eaeaf,Typus Finance,DeFi
0x1cfcbaeb7d8e53ca9db19b9e1fc928f16d5e35817c86b03307a4ed50e29c7517,Mole,DeFi
0x1d25d1dc76866c06a1b68ea659c5c434c924738c71a1fc42ef89ca00bc4494bb,Gamisodes,Gaming
"0x1d25d1dc76866c06a1b68ea659c5c434c924738c71a1fc42ef89ca00bc4494bb

upgraded package id (29 October 2024) - 0x6f89b7de2fb67d811bf531139ae9add2f165d49ad3012b600bc6812795073d5f",Gamisodes,Gaming
0x1d56b8ec33c3fae897eb7bb1acb79914e8152faed614868928e684c25c8b198d,Haedal Protocol,DeFi
0x1d58e26e85fbf9ee8596872686da75544342487f95b1773be3c9a49ab1061b19,Suia,Social
0x1d67541e3eec5d5b4c500615f886aef83e54aae93484819a7aceff3b8dca3ea9,AlphaFi,DeFi
0x1d8076278825eac89a637b11c8c5fdde767b28dcd666deed6140dfbad0681388,Typus Finance,DeFi
0x1d94b5437db35b6b143bfc16babad744947095200ba8675e63cdb926a6677f08,The OG Battlefront,Gaming
0x1da702049987013a0aad8cd4ed98950805156c359071f254bba81ecf37bfecfd,DoubleUp,Gambling
0x1dc9f34fccf9be93744a4e2c33831a4a77ea119b43ce98f9cca9e9c122e561f9,Cetus,DeFi
0x1dddbcce1491a365d931a0dc6a64db596dad9c9915c6d0efb13e5c2efd5e95ce,OriginByte,NFT
0x1e1ccd013b8cceda2dadf4b8784750dae395f823c25130f752573d4c8a52aeac,Suilend,DeFi
0x1e520f3bb4b93938cf2bc90fb8d709ed3042dbf3c0290824c0ace15e583e8162,SuiShiba,Memecoin
0x1e63cfab78932e5ac626fb91b9efecf17b8ed887b82ac652a164f78b4eb3e1b4,Aftermath Finance,DeFi
0x1e781abe97d5d7ed46d845415a71da05178f305f5e95e36cd73314f281bdb616,Move Pump,Memecoin
0x1eabed72c53feb3805120a081dc15963c204dc8d091542592abaf7a35689b2fb,Cetus,DeFi
0x1ec6a8c5ac0b8b97c287cd34b9fc6a94b53a07c930a8505952679dc8d4b3780a,Aftermath Finance,DeFi
0x1ecfacf2f5bfd639f3f658e927ee8b0d9ed9fa3a62cd9fd1486e3f8a273133ad,Typus Finance,DeFi
0x1ed1fef522ccea98a4fbd954543d5019238ec89282fbdea9a753e0a17e96fc28,Cetus,DeFi
0x1ee07392805d5b26a1c248b5739b768d426579ac1f4aeb50152f7ca06d3e2a00,Typus Finance,DeFi
0x1ef4c0b20340b8c6a59438204467ca71e1e7cbe918526f9c2c6c5444517cd5ca,Chirp,Utility
0x1ef52fbf40838e7ba35a714fb802a4504da6fd4c23efa1bc0d25d07c19144cac,Rinoco,
0x1efaf509c9b7e986ee724596f526a22b474b15c376136772c00b8452f204d2d1,Wave Wallet,Gaming
0x1f087b0343dccd6f8353cf448ae9b7885e54ee34e2d0cf398b386b9cfa808a97,AtlanSui,NFT Apps
0x1f19c4572c45f8e116a6aa6c7ffafc3569a3cea407ad839c43de5898369030ce,Bucket Protocol,DeFi
0x1f1d8e23a47ab96f6c4cb0b288a5ab820387d4e9ad21902eae10610317766191,Bluefin,DeFi
0x1f2ec04660d4d28593cdfd245e6e0d26c4c1127ee47dd313ff297efa0ccadf59,Bucket Protocol,DeFi
0x1f2fd9f03575a5dd8a0482ea9a32522fa5f4ec8073a14a5362efd3833d415a7e,MoonBags,Memecoin
0x1f37981d7fd2b6d481a43d6db4bdd2c23f3729b59c8322a291dbb85910d14c4b,Aftermath Finance,DeFi
0x1f61d9c4a266a24cd53fabd902c3e012e221c2a223bbb0532229af3b8ac8ca65,OmniBTC,DeFi
0x1f652059ff974be6fbb2acb80b4f9ee1d7d472720894bf6eef82055419fe968c,JewelSwap,DeFi
0x1f6744f22b507380bb632fff0e590a3b45e47006e66c782855cfbaae813f7b35,Suilette,Gambling
0x1f82c47f89cd6117d13e4441baa2d8a9e5a5a0947575a805949450e80a821597,Movescriptions,Utility
0x1fbc94cb238c555398a828963b469ae8e5d675c42746f6bec85cfa9dbb04b2c4,OriginByte,Utility
0x1fbf3e1c49c8eb6cdc960c42df75b5eaacb65070b2cd2e2505159992d57ab27b,Walrus,Utility
0x1fc417232d747bf8ce9656b8014759cb2fecc31eb4be41b5c5c5d4f73a1313c2,Scallop,DeFi
0x1fec7f19c326315111d42cea05d19f89e33117bf772f788184749d31fd39b455,Scallop,DeFi
0x1ff88600e151bcbee426f98d3d82880b8999d144e48e2dc66a52c5f76bfd4c53,Bluefin,DeFi
0x200e762fa2c49f3dc150813038fbf22fd4f894ac6f23ebe1085c62f2ef97f1ca,Cetus,DeFi
0x202143b52d1a43a894f8c45a8ee222489f5d4354a722a328af125085566046d1,Aftermath Finance,DeFi
0x202591744d54ee4f4af736ef3b8508f3d46d982c36747d9587032bd549122179,LuckyStar,Gaming
0x2038e6c3e0efbaa9aaf99c98e78136cd3d774e6cf6cbc94175cd30db6e6a4a23,Nemo Protocol,DeFi
0x204e0b60fac9e4a805574338a2526c3a28c8249c7592346f28bbebb8d9bd3c04,Strater,DeFi
0x204f5f18b9b4d10eddc0f7256284ed3c655bd06e9425801e60b262152d47de50,Bucket Protocol,DeFi
0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2,Agora,Token
0x2065bdcbb841ea6dfca7e7dbf4fbb2a875aea4a9e185ba1366b2df17333fb2ed,Typus Finance,DeFi
0x2068f26a7eebe45c3e7560dc3b789ce5cf8238c69bfa2f5bda0d6ae72d902969,Scallop,DeFi
0x207e5c6110eff0add062b8e30ffe8c73f12623e39bbc7f6a84afd5012393bbb5,Nemo Protocol,DeFi
0x212c5737b097f0e94880917cc146d0e534f82dcb3b5adb87bb766a4d76507ee3,Typus Finance,DeFi
0x212efb164699279e9fe97f1b958e4f28cd9e9d2f0e86b937d91603add2c5421f,Chop Sui,Memecoin
0x21319056f86d12d5d862a4663e1aad6a56944aa7b4454f01fd4f2c2eccfe055e,Sui AI,Memecoin
0x2132c12496fbd29682449966374a4c8b1528f1a6ec3ae3b7d3492fb0afea1cdb,AlphaFi,DeFi
0x213e066e5d9b83b4b463b0337bae506e12c6b70873a33bc08b56222cebd6eb47,Collectibles End of Season Drop,Other
0x21459f8620b2566c660b3bffd2d2a33b455d6a0ecea92bb22912fa28119edecc,Tyche,Gaming
0x214a769a1f8d3fe02a63f0075db75019435bbf3147c7868b80fdafcf267f30fe,Typus Finance,DeFi
0x215faf86e0309bf97fd4bd1a65d82db574cac45af952cb2f115723c28e3ad2ce,7K Aggregator,DeFi
0x217ae4b5d0cc0ff8943eca0772f390b1fdfa2f66c740efa401954fac01cc2299,Move Pump,Memecoin
0x218ed9e5b2f6dff13a2f668d2b405cf3fbdf10e6ecf3749a5acffe07fb380cf6,RECRD,Social
0x21c1bf7fb0fd377ce2b6ca44e192c5d41329c35f0e99d20ea501272de928082b,Artipedia,Social
0x21c5f12690b3545ed6dabebb99b4121347b5487c777e3513c70b108881075e6d,Bucket Protocol,DeFi
0x21f544aff826a48e6bd5364498454d8487c4a90f84995604cd5c947c06b596c3,Suilend,DeFi
0x21fa3308b98af522257148e487754eb564da858ffc81ac87368d27934e6a4505,Bityou,Social
0x22000a5c0d6d2375b7ea4e51df4a54f793693d7ec868e72153d3088595ff9701,Durian Network,
0x220bca2187856d09aae578e2782b2b484049a32c755d20352e01236ba5368b63,Sui Name Service,Utility
0x222b0e07ba49450d113134cf3759fea5b0b719e480c7cb3d49971c75601273bb,Typus Finance,DeFi
0x224b43a621bd56b98fc177d3da4ceddb9ab7ad3127cb999d8fc5cffa00888d40,Cubic,Gaming
0x225a5eb5c580cb6b6c44ffd60c4d79021e79c5a6cea7eb3e60962ee5f9bc6cb2,Sui 8192 Game by Ethos,Game
0x2261155052b4e4b7e7e1ab43f40619381ded10242aa0d6e38932e88873bd4e6f::card::Card,Project J,Gaming
0x2261155052b4e4b7e7e1ab43f40619381ded10242aa0d6e38932e88873bd4e6f::card_pack::Pack,Project J,Gaming
0x2264f400a5afccb753dcbf9c73e80ee629671b0d56e286cd0f95fc5af8099bd5,Bucket Protocol,DeFi
0x227f865230dd4fc947321619f56fee37dc7ac582eb22e3eab29816f717512d9d,BaySwap,DeFi
0x22804e0f2d5fd6aa41847469c05dec3abfc3a3482483a02db795e951e2396872,Memez.GG,Memecoin
0x22dae9a7f5d083285365c052c21dbbd09cbfde84b2f80ae971e69d6a5a48c348,Mole,DeFi
0x22e866a46203d16fd810c9dbc13a724987ffb540042147156c13ab705af485e1,AtlanSui,NFT Apps
0x231e3815d27378aabde5211ed8ef7d2855d8987bc7f5d9f4e92c819358889738,SuiWin,Gaming
0x2356885eae212599c0c7a42d648cc2100dedfa4698f8fc58fc6b9f67806f2bfc,Deeptrade,DeFi
0x236221fcc70ab88a39726ef9c1c6712831038659d9fd17a8310312108dcd7d56,Panzerdogs,Gaming
0x23884850fd498e714eb7e052c6ef3f78504bcf413762117d9a9f4ea1c484c985,AlphaFi,DeFi
0x2394001f2e937f5d827184e10a8b0ebfd5522294f4a0e3321fe6df2bf8b1411b,Typus Finance,DeFi
0x23f43c4c84788a2acba2aba37610704197821b568e2c3f0a87fe024231bcd3d3,Typus Finance,DeFi
0x240ef711c9852111adac0acf3c050b3e727980fe93186ad8a20ef6ff272943d5,Scallop,DeFi
0x2418ce0581d912bfbdbdf5017ab65f4276710c12d1e2adbbb0f3bb9681de1ac7,Bluefin,DeFi
0x243fda7f6d4662e5a3b2d47807f72960c8ef92a965ba2838b902cd81edf17409,gumi: Brave Frontier Versus,Gaming
0x245c3dbc68cabf5ba19d9587e3eb443b86f53991d3807261128528934e450c58,RaidenX,DeFi
0xe8087c2b86351ce15e8d72e83a39c5772c0b1d054015ae9671305e686cef5034,SuiDollar,DeFi
0xe810da8bfdec2629a5b78fdd279db943fc1ced2281de3e63f8f7f0588d515ae2,Momentum,DeFi
0xe82353753b719d81890fc98a6b9d809d4b2531a90cd5f68fbdc89d4292e53bf2,Bluefin,DeFi
0xe8405ef1b9f20ee9337a05c5257e8f142a693fb1982f0216417d47f11b0c9aa3,Tugboat.fi,DeFi
0xe84b649199654d18c38e727212f5d8dacfc3cf78d60d0a7fc85fd589f280eb2b,Suilend,DeFi
0xe861377e806547370a7d219cb0f0eb7fa1d497607f2722352a47ed825b2a1db4,STEAMM,DeFi
0xe87556edde517fa4350e1ea106c57856cc056020fce7a9b6aeb3ff66922c424b,Bluefin,DeFi
0xe87f1b2d498106a2c61421cec75b7b5c5e348512b0dc263949a0e7a3c256571a,Scallop,DeFi
0xe87f6352c8b2f98a10b3f238acba2dd24db2113a603d1601d9af81913e97cfac,Haedal,DeFi
0xe882cd54551e73e64ff5b257146a0c5264546974cf00d78ecc871017cb22df67,FlowX Finance,DeFi
0xe8a8ef9ecfe6422f97d39d619e030ac262845a4b6db49723492230bd4ec910e2,Bucket Protocol,DeFi
0xe8bb6571a837ff8b8e9a553299cde2b5c3f15655385a666a92147c2be8fc2401,Typus Finance,DeFi
0xe8bbc1cbc9fa45076ec6dfc5be186851cec16571a35ec946468376a7cdc23e40,Deeptrade,DeFi
0xe8caf0c66469de5b8950d2a707f37d6676fd225fe9ccc8543a0908d68beb3135,BLooP The Beluga,
0xe8d53355b919c59b99b8e2aa7537bae9fff27e8f54e6eb961e0de2ffb58e97e4,Astros,DeFi
0xe8e2e65d77e92fee59b9027ad0e29da5d932c6a5fb46c9d4eecbcc747e33d38a,Bucket Protocol,DeFi
0xe8e44efa7d34c6abd845c368a7998ae01feb4378019135adf8f143aa77111530,The Collection by Ethos Wallet,NFT Apps
0xe8f996ea6ff38c557c253d3b93cfe2ebf393816487266786371aa4532a9229f2,7K Aggregator,DeFi
0xe934a9a08ddf130da4d6c52b1ea34850397f661c2d8a46e05d5d8a09ca065500,Typus Finance,DeFi
0xe9856ebaa74c55300a4111f809d8c5d9aeb331c64ba7aa61ffb0e9f24ead7373,OwlSwap,DeFi
0xe9c68d3dae0902f7780695fb574a3f6f778383d593b17615efbba9da1b994395,BIRDS,GameFi
0xe9f6fd6d91a92ec5e54c67f87a37a1ecb0d12ea936d42e51a3fc001e19b43d52,Typus Finance,DeFi
0xea0c64d6c326fbe1b1bb4db29bb482e001b6a0def1c1fd72b5470c2f4f0065b3,Capybara on Sui,Gaming
0xea14501c603e8fcd907087d3aa7cb7adb4d7b3a7ea5e078cc9e8f05c67bc8034,Typus Finance,DeFi
0xea4bff731e176a9e60012c77adeba4e25b4f6b1d2335791a63d4ad72300d7268,Pawtato Finance,DeFi
0xea78d5a0d99e7ed917eb8629470b5279cad6fb1b57f60c467eb89390784f3277,Dungeon Move,Gaming
0xea8130bb36648d1769648f349559e30a291f1557d5244f28a63124eb8bd11ef1,Lotus Finance,DeFi
0xea85d4b602f4455f7cac79a989826c0b7350ed783a30ca4b57dd514e2d939dbc,Aftermath Finance,DeFi
0xeab29a4e42eb7ec786a995050b8a1aef6edef4ee1ed73f76f6a400e31b0ec37f,Suilend,DeFi
0xeb018055af198e99a368ccda030e9aef07ffb86aa5de83e98734913064b0cff4,Typus Finance,DeFi
0xeb0ed5f46db9e9ef9a628746620b1e107bc7b2a4f18f075dbc2091324c794d52,Scallop,DeFi
0xeb294b9401a7b6df0000b9f4cb67322d0fcdd12dd05ef9bd28529d41dbf07d22,Tocen,DeFi
0xeb569cb356f04639565c369dea0b9736acc47bf6c0247bf95f0fa7a50e441840,DoubleUp,Gambling
0xeb9210e2980489154cc3c293432b9a1b1300edd0d580fe2269dd9cda34baee6d,Turbos Finance,DeFi
0xebbba763f5fc01d90c2791c03536a373791b634600e81d4e08b85f275f1274fa,Movescriptions,Utility
0xebca22da2d59cb83a6a4b5e38149ddcc842c142190cc6982398a28f7b6e194a2,Scallop,DeFi
0xebdac8c4bcc01e52f3f2870088f64fdb9bfd1c2cfafb67cba4503d675b3fb656,AlphaFi,DeFi
0xebef2239f36eb881d1ebef2235c55b8a4ae97705da3f78afa9fa8da64fb24b75,DoubleUp,Gambling
0xec01ce9920fb2a645f0dee9a8c139af837541a6073fc3e546d08299cc0276068,Bucket Protocol,DeFi
0xec175e537be9e48f75fa6929291de6454d2502f1091feb22c0d26a22821bbf28,Tradeport,NFT Apps
0xec1ac7f4d01c5bf178ff4e62e523e7df7721453d81d4904a42a0ffc2686c843d,Scallop,DeFi
0xec2108d2092dd6f1f6fe45def639500e323596e0bab9fabc206461aadf357e6a,Cetus,DeFi
0xec2cc88cc1ba1da7a936ece33417634e18618e6898e496a3493d8f58d97e705b,Typus Finance,DeFi
0xec38920815116f74c344f3e0497e9073f9f88b9f2bd2505284bb5f9d46cea200,Flame Protocol,DeFi
0xec3ff0a71bfd21edb27b9cf9889b8a2cef7a78c0a1fd3f6ad9a6511f4f33d67b,DoubleUp,Gambling
0xec47541a6f78ad5eb8abc227ec3f204e3ffedc9c31f935606e0a4583a4abccd4,SEAL TEAM ECHO,
0xec69a1ea2445e577c0a97153620298193e8bbaa20ce3dad5f180db9c02f413ac,SuiCityP2E,Gaming
0xec8f626d408bbd572ee42111462bd8dfa552cca529c1664d4009fccadf3164c0,Typus Finance,DeFi
0xecac50a7ae52df320e71f87ed97b2c44fdd0695462080591d38a06e3927b6a8a,ChopSui,Memecoin
0xecc3c28ff9b89bfc30cbfe348c4912e638e6edf89758d7bda9793fb553871730,Typus Finance,DeFi
0xecd737da1a3bdc7826dfda093bda6032f380b0e45265166c10b8041b125980b9,Full Sail,DeFi
0xece29ada1257c4653314d598db728580bff02755176a710efa5ee233e2fc5ea4,Mole,DeFi
0xece89bccb0a14a3235616deb1172e0e95689afccadd2608a5561a3e173bb70a7,BIRDS,GameFi
0xececa4c33c6c302347b02a88dca92c9ea6793b13d535177bd5a2fc533da46de9,SuiCityP2E,Gaming
0xecf47609d7da919ea98e7fd04f6e0648a0a79b337aaad373fa37aac8febf19c8,Circle,Stablecoin
0xed2b71968fb6b74c2161bad4c98561c28c69ce82df2cb3707c3b8bc947f2162d,Cetus,DeFi
0xed545d20d27f91e8269ff88ecbe5de46bafb92373908e4d7a4da0b27f9465f5e,Weiss Finance,DeFi
0xed62277c06c99419004179125edde888d599e5754b1db4c8fee45340d25a843b,Typus Finance,DeFi
0xeda187e30fd9655da49a1874e1055e1d19705828f0b543fbe86347b24c4cb0e3,Scallop,DeFi
0xedda15e016cb63efe2161ca1ea6a1fe6c1f8a79ba51485ad7bf2121e24008fa5,ev0s Genesis Eggs,NFT
0xede387fa2f3789f2e64d46744741d317b21f3022488d8f8ef850b3855ae37919,Balanced,DeFi
0xee3fbd4c17539244536ba4dff8e96a25d1051739bf83257129bba2d8e0e7be96,Aftermath Finance,DeFi
0xee496a0cc04d06a345982ba6697c90c619020de9e274408c7819f787ff66e1a1,SuiFrens,NFT
0xee6f2a8e5d48c5b12c0c55451c641a8f14ec20073d69f24861d2b63c68471b13,DoubleUp,Gambling
0xee754fc0c6d977403c9218cedbfffed033b4b42b50a65c2c3f1c7be13efeafd2,AlphaLend,DeFi
0xeea8da3ccfbf41ea8be72d36a7fb8171204694c80634fa503d72b66e2e1450a3,Ludo,Gaming
0xeebdb577b6e4505caaf2b1235a0243e3314082a634218f2192d4aaba89bcb180,HolaSui!,Social
0xef23caad87654666ac6e902218821b8377713addbcaadeecdaf93e54a6423f42,The Collection,NFT Apps
0xef29c0a9358b8292f61ddc939c16ea25075cd5247b45a4dac728a59f807ba4cd,AlphaFi,DeFi
0xef66f3543a1d414b34cab418c9141ae29378ea974771c3a5523a9baf54a9800d,DoubleUp,Gambling
0xef9124bfbeefc494e74ef7d4f4394018b7a094ccccb9a149a67eb04d4f79c034,Arcade Champion,Game
0xef9cb9a0fefb8d304e793ab029d4a6b3f08877aac2d1a848f2dc3b2578d1c66f,Nemo Protocol,DeFi
0xefa0dce10909a68346038a4de41c2e627165f3d1c1bf9b6f44e390787a6bd13f,OriginByte,Utility
0xefaaeb2f19cd1adab369f230c6e821b6b272c378bb346af80a1dfd680b0be0f3,FlowX Finance,DeFi
0xefe170ec0be4d762196bedecd7a065816576198a6527c99282a2551aaa7da38c,Aftermath Finance,DeFi
0xefe5a3913779512ff0ad1105cc33639a05f60d8a5af0ee85957742da92246baa,Capybara on Sui,Gaming
0xefe8b36d5b2e43728cc323298626b83177803521d195cfb11e15b910e892fddf,Scallop,DeFi
0xeffc8ae61f439bb34c9b905ff8f29ec56873dcedf81c7123ff2f1f67c45ec302,Cetus,DeFi
0xefff615b773cb4b61ae40c87ed947e646c12fa8d9401c5de88ed9fdca58ea86d,BLUB,Memecoin
0xf0040b4c1f8c4f7930cdfc3bcd95a8a1122a5524794e5ab37c2a96988b379ade,AlphaFi,DeFi
0xf06a88ef5b2b57a3d4426286312b9b93654b9dfb964e5f32d512cc9c01c51c90,Typus Finance,DeFi
0xf0782690e57fd61a7702bdb548d5cd2b9f719f800499a868e5c91a0bb3aeac08,Keystore App,Utility
0xf0865c67c2bf2dfa10e131f939aea54e06ea7825d2cb66afc4e5652b6b727127,MEV,MEV
0xf0978635bb456d2cb2e594cd4a018c9aed486d6cb68c7890abe5ef56838034bf,DoubleUp,Gambling
0xf09c99aa87a706c4f010c8c6b86d0249ccf670a138dcbcc7af9f4da8573019fe,Arcade Champion,Game
0xf0b0beb956e26bde50dbd6ac393026c4525aee3b194a9478f09748f7211b5a02,Somis.xyz,NFT Apps
0xf0b7464ceaecd8ade482537c8720bfa40985a86ed4249e0bf41c4ec6a01a1ed6,ABEx Finance,DeFi
0xf0ba0f41946081992325cbc52a73ded90aa969b868ce9f907dd60d5e7ad86980,Typus Finance,DeFi
0xf0e2245d9351b94a6aca77c91a9a4b310508fee953a97667b4dee5f9d59ad025,STEAMM,DeFi
0xf0edecbe4400f189c8ae33977142ab1da3728691460d646c4d395c7720eda578,Kriya,DeFi
0xf0fe2210b4f0c4e3aff7ed147f14980cf14f1114c6ad8fd531ab748ccf33373b,BaySwap,DeFi
0xf12bc1e17b2c58e1ab714f9df8d0b498551a58e05faa73de64c5dbe24d585a13,Mentaport,NFT
0xf15070c94bb61e6d595f04c5ba40b28d53175be7e7350c27a97df7dfa9fcab78,Move Pump,Memecoin
0xf150d58e8449027595b2e1ff39c94c6fefab64d133dd3f418ea9ea8c53df5ed7,Typus Finance,DeFi
0xf15e5630246a5a1efa53b1ef59ee6726dd29879e646d5a4e4f0e4a97aa56f6e3,Scallop,DeFi
0xf165dfbed51ab7c904b78e1fdbc3bf54acd91fceb50c2d94f9771542d35713a8,MoonBags,Memecoin
0xf1681f601a1c021a0b4c8c8859d50917308fcbebfd19364c4e856ac670bb8496,Suishi,NFT
